wandb: Currently logged in as: hungtrab (hungtrab-hanoi-university-of-science-and-technology) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: setting up run tx7gebrs
wandb: Tracking run with wandb version 0.23.1
wandb: Run data is saved locally in logs/MiniGrid_Empty-5x5_reward_scale_linear_Baseline_20251218_101124/wandb/run-20251218_102055-tx7gebrs
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run MiniGrid_Empty-5x5_reward_scale_linear_Baseline_20251218_101124
wandb: ⭐️ View project at https://wandb.ai/hungtrab-hanoi-university-of-science-and-technology/MiniGrid_Drift_Research
wandb: 🚀 View run at https://wandb.ai/hungtrab-hanoi-university-of-science-and-technology/MiniGrid_Drift_Research/runs/tx7gebrs
/home/hungchan/miniconda3/envs/rl_hf_course/lib/python3.10/site-packages/stable_baselines3/common/on_policy_algorithm.py:150: UserWarning: You are trying to run PPO on the GPU, but it is primarily intended to run on the CPU when not using a CNN policy (you are using ActorCriticPolicy which should be a MlpPolicy). See https://github.com/DLR-RM/stable-baselines3/issues/1245 for more info. You can pass `device='cpu'` or `export CUDA_VISIBLE_DEVICES=` to force using the CPU.Note: The model will train, but the GPU utilization will be poor and the training might take longer than on CPU.
  warnings.warn(
--- Training Start: MiniGrid_Empty-5x5_reward_scale_linear_Baseline_20251218_101124 ---
>>> [Wrapper] Initialized Non-Stationary MiniGrid
    - reward_scale: linear
>>> Initializing PPO with kwargs: ['policy', 'env', 'learning_rate', 'gamma', 'verbose', 'tensorboard_log', 'n_steps', 'batch_size']
Using cuda device
Wrapping the env in a DummyVecEnv.
Wrapping the env in a VecTransposeImage.
Logging to logs/MiniGrid_Empty-5x5_reward_scale_linear_Baseline_20251218_101124_0
---------------------------------
| rollout/           |          |
|    ep_rew_mean          | 1.22          |
| time/                   |               |
|    fps                  | 794           |
|    iterations           | 95            |
|    time_elapsed         | 61            |
|    total_timesteps      | 48640         |
| train/                  |               |
|    approx_kl            | 1.2922101e-08 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.00804      |
|    explained_variance   | 0.976         |
|    learning_rate        | 0.0003        |
|    loss                 | 1.53e-06      |
|    n_updates            | 940           |
|    policy_gradient_loss | -4.33e-08     |
|    value_loss           | 1.23e-05      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 5.08          |
|    ep_rew_mean          | 1.21          |
| time/                   |               |
|    fps                  | 794           |
|    iterations           | 96            |
|    time_elapsed         | 61            |
|    total_timesteps      | 49152         |
| train/                  |               |
|    approx_kl            | 6.0535967e-09 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.00808      |
|    explained_variance   | 0.977         |
|    learning_rate        | 0.0003        |
|    loss                 | 3.78e-06      |
|    n_updates            | 950           |
|    policy_gradient_loss | 3.32e-08      |
|    value_loss           | 1.26e-05      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 5.04          |
|    ep_rew_mean          | 1.2           |
| time/                   |               |
|    fps                  | 794           |
|    iterations           | 97            |
|    time_elapsed         | 62            |
|    total_timesteps      | 49664         |
| train/                  |               |
|    approx_kl            | 0.00018198648 |
|    clip_fraction        | 0.00332       |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.00696      |
|    explained_variance   | 0.668         |
|    learning_rate        | 0.0003        |
|    loss                 | 0.000402      |
|    n_updates            | 960           |
|    policy_gradient_loss | -0.00447      |
|    value_loss           | 0.000145      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 5             |
|    ep_rew_mean          | 1.11          |
| time/                   |               |
|    fps                  | 795           |
|    iterations           | 98            |
|    time_elapsed         | 63            |
|    total_timesteps      | 50176         |
| train/                  |               |
|    approx_kl            | 0.00016062497 |
|    clip_fraction        | 0.00137       |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.00579      |
|    explained_variance   | 0.814         |
|    learning_rate        | 0.0003        |
|    loss                 | 2.97e-05      |
|    n_updates            | 970           |
|    policy_gradient_loss | -0.00211      |
|    value_loss           | 7.22e-05      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 5.01          |
|    ep_rew_mean          | 0.963         |
| time/                   |               |
|    fps                  | 795           |
|    iterations           | 99            |
|    time_elapsed         | 63            |
|    total_timesteps      | 50688         |
| train/                  |               |
|    approx_kl            | 3.0267984e-08 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.00512      |
|    explained_variance   | 0.00603       |
|    learning_rate        | 0.0003        |
|    loss                 | 0.00485       |
|    n_updates            | 980           |
|    policy_gradient_loss | 1.05e-07      |
|    value_loss           | 0.0111        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 5             |
|    ep_rew_mean          | 0.973         |
| time/                   |               |
|    fps                  | 796           |
|    iterations           | 100           |
|    time_elapsed         | 64            |
|    total_timesteps      | 51200         |
| train/                  |               |
|    approx_kl            | 0.00013842771 |
|    clip_fraction        | 0.00176       |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.00451      |
|    explained_variance   | -1.77         |
|    learning_rate        | 0.0003        |
|    loss                 | 0.000171      |
|    n_updates            | 990           |
|    policy_gradient_loss | -0.000406     |
|    value_loss           | 0.00154       |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 5             |
|    ep_rew_mean          | 0.983         |
| time/                   |               |
|    fps                  | 796           |
|    iterations           | 101           |
|    time_elapsed         | 64            |
|    total_timesteps      | 51712         |
| train/                  |               |
|    approx_kl            | 1.1641532e-10 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.00444      |
